Date,Region,City,Customer Type,Channel,Product,Category,Sales Rep,Unit Price,Quantity,Cost Price,COGS,Revenue,Profit
45659,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,Peter,300000,10,240000,2400000,3000000,600000
45664,South,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Musa,220000,4,176000,704000,880000,176000
45735,West,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,Aisha,180000,8,144000,1152000,1440000,288000
45757,West,Abuja,Retail,Online,Smartphone Z10,Electronics,Chidinma,250000,3,200000,600000,750000,150000
45662,North,Kano,Corporate,Online,Desktop PC D21,Electronics,Chidinma,300000,7,240000,1680000,2100000,420000
45662,North,Abuja,Retail,Store,Desktop PC D21,Electronics,Grace,300000,7,240000,1680000,2100000,420000
45759,North,Abuja,Corporate,Store,Smartphone Z10,Electronics,Aisha,250000,1,200000,200000,250000,50000
45711,West,Lagos,Corporate,Online,Desktop PC D21,Electronics,Peter,300000,3,240000,720000,900000,180000
45748,South,Port Harcourt,Retail,Online,Laptop A13,Electronics,Musa,420000,10,336000,3360000,4200000,840000
45768,North,Kano,Corporate,Online,Microwave M20,Home Appliances,Peter,60000,9,48000,432000,540000,108000
45777,West,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,Musa,250000,4,200000,800000,1000000,200000
45776,East,Kano,Retail,Online,Smartphone Z10,Electronics,Aisha,250000,3,200000,600000,750000,150000
45704,West,Abuja,Retail,Store,Microwave M20,Home Appliances,Chidinma,60000,3,48000,144000,180000,36000
45691,West,Lagos,Corporate,Online,Sofa Classic,Furniture,David,320000,1,256000,256000,320000,64000
45689,North,Abuja,Corporate,Store,Microwave M20,Home Appliances,David,60000,8,48000,384000,480000,96000
45702,East,Kano,Corporate,Store,Smartphone Z10,Electronics,Peter,250000,5,200000,1000000,1250000,250000
45720,West,Port Harcourt,Corporate,Store,Sofa Classic,Furniture,Grace,320000,2,256000,512000,640000,128000
45712,South,Kano,Corporate,Online,Refrigerator R55,Home Appliances,David,220000,5,176000,880000,1100000,220000
45732,West,Lagos,Corporate,Store,Smartphone Z10,Electronics,Chidinma,250000,3,200000,600000,750000,150000
45739,West,Kano,Retail,Store,Office Chair Pro,Furniture,Musa,85000,10,68000,680000,850000,170000
45695,South,Port Harcourt,Retail,Store,Laptop A13,Electronics,Peter,420000,6,336000,2016000,2520000,504000
45757,North,Lagos,Retail,Store,Printer P50,Electronics,David,150000,5,120000,600000,750000,150000
45759,North,Port Harcourt,Retail,Store,Sofa Classic,Furniture,Aisha,320000,3,256000,768000,960000,192000
45759,North,Abuja,Corporate,Online,Blender B10,Home Appliances,Peter,30000,1,24000,24000,30000,6000
45691,West,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Peter,180000,10,144000,1440000,1800000,360000
45668,South,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Chidinma,180000,3,144000,432000,540000,108000
45711,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,David,420000,3,336000,1008000,1260000,252000
45756,East,Lagos,Retail,Online,Refrigerator R55,Home Appliances,Aisha,220000,6,176000,1056000,1320000,264000
45683,South,Kano,Retail,Online,Microwave M20,Home Appliances,Peter,60000,10,48000,480000,600000,120000
45717,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,Musa,180000,10,144000,1440000,1800000,360000
45777,East,Port Harcourt,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,4,176000,704000,880000,176000
45729,South,Abuja,Corporate,Store,Smartphone Z10,Electronics,Peter,250000,4,200000,800000,1000000,200000
45744,South,Lagos,Corporate,Store,Blender B10,Home Appliances,Grace,30000,2,24000,48000,60000,12000
45774,West,Kano,Retail,Store,Air Conditioner X2,Home Appliances,Musa,180000,6,144000,864000,1080000,216000
45664,South,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,Grace,180000,8,144000,1152000,1440000,288000
45717,West,Lagos,Corporate,Store,Laptop A13,Electronics,Chidinma,420000,3,336000,1008000,1260000,252000
45757,North,Kano,Corporate,Online,Blender B10,Home Appliances,Musa,30000,10,24000,240000,300000,60000
45690,East,Kano,Corporate,Online,Office Chair Pro,Furniture,Grace,85000,7,68000,476000,595000,119000
45764,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,Chidinma,30000,5,24000,120000,150000,30000
45717,North,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,Grace,300000,5,240000,1200000,1500000,300000
45684,West,Kano,Corporate,Store,Office Chair Pro,Furniture,Musa,85000,8,68000,544000,680000,136000
45758,South,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,7,176000,1232000,1540000,308000
45696,North,Lagos,Retail,Online,Office Chair Pro,Furniture,David,85000,8,68000,544000,680000,136000
45710,East,Abuja,Corporate,Online,Printer P50,Electronics,Peter,150000,5,120000,600000,750000,150000
45763,East,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,David,60000,10,48000,480000,600000,120000
45770,West,Kano,Corporate,Online,Refrigerator R55,Home Appliances,Chidinma,220000,1,176000,176000,220000,44000
45696,North,Lagos,Corporate,Online,Blender B10,Home Appliances,Musa,30000,3,24000,72000,90000,18000
45733,South,Lagos,Corporate,Online,Laptop A13,Electronics,Peter,420000,1,336000,336000,420000,84000
45744,East,Port Harcourt,Retail,Store,Blender B10,Home Appliances,Grace,30000,5,24000,120000,150000,30000
45723,East,Abuja,Corporate,Online,Laptop A13,Electronics,Chidinma,420000,7,336000,2352000,2940000,588000
45735,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,Aisha,180000,8,144000,1152000,1440000,288000
45761,West,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,Musa,220000,3,176000,528000,660000,132000
45658,East,Abuja,Retail,Online,Laptop A13,Electronics,Chidinma,420000,3,336000,1008000,1260000,252000
45667,East,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Grace,180000,5,144000,720000,900000,180000
45688,West,Kano,Corporate,Online,Refrigerator R55,Home Appliances,Musa,220000,5,176000,880000,1100000,220000
45691,North,Abuja,Corporate,Online,Smartphone Z10,Electronics,Peter,250000,2,200000,400000,500000,100000
45750,East,Kano,Corporate,Online,Laptop A13,Electronics,Peter,420000,3,336000,1008000,1260000,252000
45664,East,Lagos,Corporate,Online,Laptop A13,Electronics,Musa,420000,8,336000,2688000,3360000,672000
45763,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,Chidinma,420000,7,336000,2352000,2940000,588000
45772,West,Kano,Corporate,Online,Sofa Classic,Furniture,Musa,320000,6,256000,1536000,1920000,384000
45714,North,Kano,Corporate,Online,Microwave M20,Home Appliances,Musa,60000,3,48000,144000,180000,36000
45689,West,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,Chidinma,85000,8,68000,544000,680000,136000
45677,West,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,Peter,180000,9,144000,1296000,1620000,324000
45712,West,Kano,Corporate,Store,Refrigerator R55,Home Appliances,Peter,220000,5,176000,880000,1100000,220000
45667,South,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,Peter,180000,5,144000,720000,900000,180000
45720,West,Lagos,Corporate,Online,Microwave M20,Home Appliances,Chidinma,60000,7,48000,336000,420000,84000
45763,South,Kano,Corporate,Store,Printer P50,Electronics,Peter,150000,7,120000,840000,1050000,210000
45760,East,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,Aisha,30000,4,24000,96000,120000,24000
45668,West,Abuja,Corporate,Store,Laptop A13,Electronics,Aisha,420000,1,336000,336000,420000,84000
45699,West,Kano,Corporate,Store,Laptop A13,Electronics,Peter,420000,4,336000,1344000,1680000,336000
45689,North,Kano,Corporate,Online,Office Chair Pro,Furniture,Peter,85000,4,68000,272000,340000,68000
45769,West,Lagos,Corporate,Store,Sofa Classic,Furniture,Musa,320000,5,256000,1280000,1600000,320000
45708,East,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,Musa,85000,4,68000,272000,340000,68000
45716,West,Port Harcourt,Corporate,Store,Laptop A13,Electronics,Grace,420000,7,336000,2352000,2940000,588000
45670,West,Kano,Corporate,Online,Blender B10,Home Appliances,Musa,30000,10,24000,240000,300000,60000
45740,West,Kano,Corporate,Online,Printer P50,Electronics,Musa,150000,10,120000,1200000,1500000,300000
45688,South,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,Aisha,250000,4,200000,800000,1000000,200000
45752,East,Abuja,Retail,Online,Refrigerator R55,Home Appliances,Aisha,220000,6,176000,1056000,1320000,264000
45673,North,Port Harcourt,Retail,Store,Printer P50,Electronics,David,150000,10,120000,1200000,1500000,300000
45700,East,Kano,Retail,Online,Printer P50,Electronics,Musa,150000,2,120000,240000,300000,60000
45660,West,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,Peter,250000,4,200000,800000,1000000,200000
45751,East,Port Harcourt,Retail,Store,Printer P50,Electronics,David,150000,9,120000,1080000,1350000,270000
45767,North,Kano,Retail,Store,Laptop A13,Electronics,Peter,420000,7,336000,2352000,2940000,588000
45769,East,Lagos,Retail,Online,Office Chair Pro,Furniture,Chidinma,85000,2,68000,136000,170000,34000
45738,South,Lagos,Corporate,Store,Office Chair Pro,Furniture,Peter,85000,1,68000,68000,85000,17000
45713,South,Kano,Retail,Store,Laptop A13,Electronics,Chidinma,420000,9,336000,3024000,3780000,756000
45730,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Grace,220000,2,176000,352000,440000,88000
45726,West,Kano,Corporate,Store,Refrigerator R55,Home Appliances,Aisha,220000,8,176000,1408000,1760000,352000
45691,North,Port Harcourt,Corporate,Online,Blender B10,Home Appliances,Chidinma,30000,9,24000,216000,270000,54000
45706,North,Abuja,Corporate,Online,Sofa Classic,Furniture,Aisha,320000,3,256000,768000,960000,192000
45674,North,Port Harcourt,Retail,Online,Blender B10,Home Appliances,Peter,30000,6,24000,144000,180000,36000
45700,North,Kano,Corporate,Online,Microwave M20,Home Appliances,Musa,60000,7,48000,336000,420000,84000
45683,South,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Peter,180000,2,144000,288000,360000,72000
45724,East,Abuja,Corporate,Store,Blender B10,Home Appliances,Chidinma,30000,5,24000,120000,150000,30000
45665,West,Lagos,Corporate,Store,Printer P50,Electronics,Aisha,150000,2,120000,240000,300000,60000
45775,South,Port Harcourt,Retail,Online,Blender B10,Home Appliances,Grace,30000,9,24000,216000,270000,54000
45701,South,Kano,Corporate,Online,Printer P50,Electronics,Peter,150000,5,120000,600000,750000,150000
45682,South,Kano,Retail,Store,Microwave M20,Home Appliances,Grace,60000,8,48000,384000,480000,96000
45760,East,Lagos,Retail,Online,Printer P50,Electronics,Aisha,150000,8,120000,960000,1200000,240000
45729,East,Kano,Retail,Store,Office Chair Pro,Furniture,Grace,85000,3,68000,204000,255000,51000
45734,South,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,Aisha,180000,4,144000,576000,720000,144000
45687,North,Port Harcourt,Retail,Online,Laptop A13,Electronics,David,420000,7,336000,2352000,2940000,588000
45664,East,Lagos,Retail,Store,Microwave M20,Home Appliances,David,60000,8,48000,384000,480000,96000
45744,South,Kano,Retail,Store,Desktop PC D21,Electronics,Peter,300000,1,240000,240000,300000,60000
45759,East,Kano,Retail,Online,Blender B10,Home Appliances,Peter,30000,6,24000,144000,180000,36000
45669,North,Lagos,Corporate,Store,Smartphone Z10,Electronics,Aisha,250000,9,200000,1800000,2250000,450000
45694,East,Kano,Corporate,Store,Laptop A13,Electronics,Peter,420000,9,336000,3024000,3780000,756000
45739,East,Kano,Corporate,Store,Printer P50,Electronics,Peter,150000,9,120000,1080000,1350000,270000
45703,East,Lagos,Corporate,Online,Desktop PC D21,Electronics,Grace,300000,5,240000,1200000,1500000,300000
45742,North,Abuja,Retail,Online,Blender B10,Home Appliances,Peter,30000,4,24000,96000,120000,24000
45725,West,Abuja,Retail,Store,Laptop A13,Electronics,Grace,420000,7,336000,2352000,2940000,588000
45703,East,Lagos,Corporate,Store,Sofa Classic,Furniture,Peter,320000,6,256000,1536000,1920000,384000
45757,South,Abuja,Retail,Online,Office Chair Pro,Furniture,Grace,85000,2,68000,136000,170000,34000
45663,West,Lagos,Retail,Online,Printer P50,Electronics,Grace,150000,1,120000,120000,150000,30000
45699,West,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,Aisha,85000,2,68000,136000,170000,34000
45772,West,Abuja,Corporate,Online,Office Chair Pro,Furniture,Musa,85000,1,68000,68000,85000,17000
45674,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Grace,180000,4,144000,576000,720000,144000
45762,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,David,420000,8,336000,2688000,3360000,672000
45722,West,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,David,180000,9,144000,1296000,1620000,324000
45668,North,Lagos,Corporate,Store,Desktop PC D21,Electronics,Grace,300000,5,240000,1200000,1500000,300000
45662,West,Kano,Corporate,Store,Microwave M20,Home Appliances,Aisha,60000,4,48000,192000,240000,48000
45667,East,Lagos,Corporate,Online,Smartphone Z10,Electronics,Aisha,250000,4,200000,800000,1000000,200000
45730,North,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,Grace,220000,6,176000,1056000,1320000,264000
45762,East,Lagos,Corporate,Online,Desktop PC D21,Electronics,Musa,300000,7,240000,1680000,2100000,420000
45746,South,Lagos,Retail,Online,Laptop A13,Electronics,Musa,420000,10,336000,3360000,4200000,840000
45709,West,Lagos,Corporate,Store,Blender B10,Home Appliances,Musa,30000,7,24000,168000,210000,42000
45758,North,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,Aisha,220000,8,176000,1408000,1760000,352000
45677,South,Abuja,Retail,Store,Sofa Classic,Furniture,David,320000,9,256000,2304000,2880000,576000
45679,East,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,Musa,180000,8,144000,1152000,1440000,288000
45773,North,Port Harcourt,Retail,Online,Blender B10,Home Appliances,Peter,30000,5,24000,120000,150000,30000
45708,South,Kano,Retail,Store,Sofa Classic,Furniture,Musa,320000,8,256000,2048000,2560000,512000
45747,North,Lagos,Retail,Store,Sofa Classic,Furniture,David,320000,8,256000,2048000,2560000,512000
45672,East,Kano,Corporate,Store,Blender B10,Home Appliances,Musa,30000,4,24000,96000,120000,24000
45776,West,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,Peter,180000,3,144000,432000,540000,108000
45778,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,Peter,180000,9,144000,1296000,1620000,324000
45703,North,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,Musa,180000,1,144000,144000,180000,36000
45704,West,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,David,220000,6,176000,1056000,1320000,264000
45749,East,Lagos,Retail,Online,Desktop PC D21,Electronics,David,300000,3,240000,720000,900000,180000
45705,South,Lagos,Corporate,Store,Sofa Classic,Furniture,Peter,320000,1,256000,256000,320000,64000
45737,South,Port Harcourt,Corporate,Store,Printer P50,Electronics,Peter,150000,6,120000,720000,900000,180000
45696,East,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,David,220000,7,176000,1232000,1540000,308000
45692,West,Lagos,Retail,Online,Refrigerator R55,Home Appliances,Musa,220000,1,176000,176000,220000,44000
45693,East,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,Peter,85000,4,68000,272000,340000,68000
45724,West,Abuja,Corporate,Online,Smartphone Z10,Electronics,Peter,250000,10,200000,2000000,2500000,500000
45713,North,Abuja,Retail,Store,Sofa Classic,Furniture,Aisha,320000,1,256000,256000,320000,64000
45699,West,Port Harcourt,Corporate,Store,Microwave M20,Home Appliances,David,60000,8,48000,384000,480000,96000
45754,North,Abuja,Retail,Store,Laptop A13,Electronics,Aisha,420000,2,336000,672000,840000,168000
45743,North,Kano,Corporate,Online,Smartphone Z10,Electronics,Chidinma,250000,2,200000,400000,500000,100000
45746,West,Lagos,Retail,Store,Refrigerator R55,Home Appliances,Grace,220000,6,176000,1056000,1320000,264000
45776,North,Lagos,Corporate,Store,Microwave M20,Home Appliances,Peter,60000,1,48000,48000,60000,12000
45689,West,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,Grace,85000,9,68000,612000,765000,153000
45682,South,Lagos,Retail,Store,Microwave M20,Home Appliances,Aisha,60000,9,48000,432000,540000,108000
45760,East,Kano,Corporate,Store,Office Chair Pro,Furniture,David,85000,7,68000,476000,595000,119000
45696,South,Abuja,Retail,Online,Sofa Classic,Furniture,Musa,320000,4,256000,1024000,1280000,256000
45762,South,Abuja,Corporate,Online,Smartphone Z10,Electronics,Peter,250000,4,200000,800000,1000000,200000
45726,East,Kano,Corporate,Online,Microwave M20,Home Appliances,David,60000,8,48000,384000,480000,96000
45777,West,Kano,Corporate,Online,Laptop A13,Electronics,Grace,420000,2,336000,672000,840000,168000
45661,East,Abuja,Corporate,Store,Printer P50,Electronics,Peter,150000,1,120000,120000,150000,30000
45774,South,Lagos,Retail,Online,Smartphone Z10,Electronics,Aisha,250000,8,200000,1600000,2000000,400000
45771,West,Abuja,Retail,Online,Desktop PC D21,Electronics,Grace,300000,10,240000,2400000,3000000,600000
45727,East,Lagos,Corporate,Store,Microwave M20,Home Appliances,David,60000,3,48000,144000,180000,36000
45688,West,Abuja,Corporate,Online,Office Chair Pro,Furniture,David,85000,1,68000,68000,85000,17000
45704,East,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,Chidinma,180000,7,144000,1008000,1260000,252000
45726,East,Kano,Corporate,Online,Smartphone Z10,Electronics,Musa,250000,6,200000,1200000,1500000,300000
45663,West,Port Harcourt,Corporate,Online,Laptop A13,Electronics,Chidinma,420000,3,336000,1008000,1260000,252000
45748,West,Port Harcourt,Retail,Online,Blender B10,Home Appliances,Musa,30000,1,24000,24000,30000,6000
